action_record_id,personal_number,action_record_date,action_record_Time,aestination,transportation,departure,arrival,companion,companion_relationship,companion_count,companion_name,mask_usage,delflag,lastupdate
192,T125954,2025-07-09,12:22:00,飲食店,電車,諏訪市,富士見町,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
193,T125954,2025-07-10,17:50:00,飲食店,徒歩,富士見町,岡谷市,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
194,T125144,2025-07-01,15:24:00,病院,徒歩,茅野市,富士見町,TRUE,,3,前田 加奈,未着用,FALSE,2025-07-10 07:38:42
195,T125144,2025-07-02,13:34:00,自宅,自転車,茅野市,諏訪市,FALSE,,2,,常に着用,FALSE,2025-07-10 07:38:42
196,T125144,2025-07-03,09:24:00,病院,自動車,諏訪市,富士見町,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
197,T125144,2025-07-04,16:12:00,自宅,自転車,下諏訪町,下諏訪町,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
198,T125144,2025-07-05,17:49:00,大学,徒歩,下諏訪町,下諏訪町,FALSE,家族,3,高橋 七夏,時々着用,FALSE,2025-07-10 07:38:42
199,T125144,2025-07-06,13:58:00,自宅,バス,富士見町,茅野市,FALSE,同僚,2,近藤 健一,未着用,FALSE,2025-07-10 07:38:42
200,T125144,2025-07-08,08:55:00,図書館,自動車,茅野市,岡谷市,TRUE,友人,2,斉藤 舞,常に着用,FALSE,2025-07-10 07:38:42
201,T125144,2025-07-09,11:36:00,図書館,自動車,富士見町,岡谷市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
202,T125144,2025-07-10,16:59:00,大学,電車,茅野市,諏訪市,FALSE,家族,3,,常に着用,FALSE,2025-07-10 07:38:42
203,T124368,2025-07-01,12:37:00,コンビニ,電車,諏訪市,諏訪市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
204,T124368,2025-07-02,13:23:00,病院,自動車,富士見町,諏訪市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
205,T124368,2025-07-03,17:02:00,駅,電車,下諏訪町,下諏訪町,TRUE,家族,2,小川 明美,未着用,FALSE,2025-07-10 07:38:42
206,T124368,2025-07-04,09:03:00,コンビニ,電車,下諏訪町,諏訪市,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
207,T124368,2025-07-05,16:53:00,コンビニ,自動車,茅野市,下諏訪町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
208,T124368,2025-07-06,10:14:00,図書館,自転車,富士見町,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
209,T124368,2025-07-07,10:28:00,コンビニ,自動車,茅野市,岡谷市,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
210,T124368,2025-07-09,15:01:00,駅,バス,岡谷市,茅野市,TRUE,同僚,3,,未着用,FALSE,2025-07-10 07:38:42
211,T124368,2025-07-10,11:56:00,自宅,自転車,茅野市,諏訪市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
212,T125138,2025-07-01,14:36:00,病院,バス,茅野市,茅野市,TRUE,,0,小林 七夏,時々着用,FALSE,2025-07-10 07:38:42
213,T125138,2025-07-03,11:27:00,飲食店,自転車,諏訪市,茅野市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
214,T125138,2025-07-04,08:42:00,自宅,バス,岡谷市,下諏訪町,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
215,T125138,2025-07-05,14:45:00,コンビニ,徒歩,富士見町,下諏訪町,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
216,T125138,2025-07-06,15:12:00,駅,自動車,諏訪市,富士見町,TRUE,,3,佐藤 拓真,未着用,FALSE,2025-07-10 07:38:42
217,T125138,2025-07-08,10:18:00,病院,バス,岡谷市,下諏訪町,TRUE,同僚,0,佐藤 浩,時々着用,FALSE,2025-07-10 07:38:42
218,T125138,2025-07-09,10:47:00,コンビニ,徒歩,諏訪市,諏訪市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
219,T125138,2025-07-10,10:43:00,病院,自動車,下諏訪町,諏訪市,TRUE,,1,田中 真綾,未着用,FALSE,2025-07-10 07:38:42
220,T123934,2025-07-01,13:15:00,駅,バス,岡谷市,茅野市,TRUE,,2,青木 翔太,時々着用,FALSE,2025-07-10 07:38:42
221,T123934,2025-07-03,08:05:00,自宅,バス,茅野市,茅野市,FALSE,,3,田中 直人,未着用,FALSE,2025-07-10 07:38:42
222,T123934,2025-07-04,17:30:00,飲食店,自転車,諏訪市,茅野市,TRUE,家族,1,,未着用,FALSE,2025-07-10 07:38:42
223,T123934,2025-07-05,09:29:00,大学,徒歩,下諏訪町,茅野市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
224,T123934,2025-07-07,13:06:00,駅,電車,下諏訪町,諏訪市,FALSE,,1,田中 亮介,時々着用,FALSE,2025-07-10 07:38:42
225,T123934,2025-07-08,15:03:00,自宅,自転車,茅野市,富士見町,TRUE,友人,3,,未着用,FALSE,2025-07-10 07:38:42
226,T123934,2025-07-09,13:24:00,駅,自動車,富士見町,富士見町,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
227,T125770,2025-07-02,12:57:00,図書館,徒歩,諏訪市,諏訪市,FALSE,,0,高橋 里佳,未着用,FALSE,2025-07-10 07:38:42
228,T125770,2025-07-04,13:41:00,駅,自動車,茅野市,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
229,T125770,2025-07-05,08:06:00,大学,電車,岡谷市,下諏訪町,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
230,T125770,2025-07-07,10:19:00,病院,自転車,下諏訪町,富士見町,FALSE,,0,吉田 陽子,未着用,FALSE,2025-07-10 07:38:42
231,T125770,2025-07-08,13:23:00,自宅,自動車,諏訪市,茅野市,FALSE,,1,山本 幹,常に着用,FALSE,2025-07-10 07:38:42
232,T125770,2025-07-09,14:24:00,コンビニ,自動車,茅野市,富士見町,FALSE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
233,33789,2025-07-01,12:38:00,病院,徒歩,下諏訪町,茅野市,FALSE,家族,2,小林 淳,時々着用,FALSE,2025-07-10 07:38:42
234,33789,2025-07-02,11:26:00,大学,バス,富士見町,諏訪市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
235,33789,2025-07-03,13:35:00,図書館,徒歩,富士見町,茅野市,TRUE,,3,石井 結衣,時々着用,FALSE,2025-07-10 07:38:42
236,33789,2025-07-05,09:29:00,駅,バス,諏訪市,諏訪市,FALSE,家族,0,田中 亮介,常に着用,FALSE,2025-07-10 07:38:42
237,33789,2025-07-06,12:43:00,自宅,電車,下諏訪町,諏訪市,FALSE,家族,3,,常に着用,FALSE,2025-07-10 07:38:42
238,33789,2025-07-07,13:58:00,自宅,電車,岡谷市,茅野市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
239,33789,2025-07-08,10:13:00,大学,バス,諏訪市,諏訪市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
240,33789,2025-07-09,15:36:00,自宅,電車,岡谷市,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
241,33789,2025-07-10,09:35:00,飲食店,バス,諏訪市,下諏訪町,FALSE,,1,渡辺 桃子,未着用,FALSE,2025-07-10 07:38:42
242,T125351,2025-07-01,14:12:00,病院,自転車,岡谷市,岡谷市,FALSE,友人,2,,常に着用,FALSE,2025-07-10 07:38:42
243,T125351,2025-07-02,13:56:00,自宅,自動車,茅野市,富士見町,TRUE,友人,3,清水 拓真,時々着用,FALSE,2025-07-10 07:38:42
244,T125351,2025-07-03,14:50:00,自宅,バス,茅野市,富士見町,TRUE,,2,村上 香織,未着用,FALSE,2025-07-10 07:38:42
245,T125351,2025-07-04,15:25:00,自宅,電車,富士見町,茅野市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
246,T125351,2025-07-05,15:54:00,駅,自動車,諏訪市,下諏訪町,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
247,T125351,2025-07-06,14:28:00,駅,バス,諏訪市,諏訪市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
248,T125351,2025-07-07,14:39:00,自宅,自動車,下諏訪町,茅野市,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
249,T125351,2025-07-08,13:52:00,大学,自動車,諏訪市,富士見町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
250,T125351,2025-07-09,14:07:00,大学,電車,諏訪市,茅野市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
251,T125351,2025-07-10,17:18:00,図書館,自転車,下諏訪町,茅野市,TRUE,,0,藤田 洋介,未着用,FALSE,2025-07-10 07:38:42
252,21959,2025-07-01,08:11:00,大学,徒歩,茅野市,下諏訪町,FALSE,,3,,時々着用,FALSE,2025-07-10 07:38:42
253,21959,2025-07-03,15:15:00,自宅,自転車,下諏訪町,富士見町,FALSE,,1,佐々木 知実,未着用,FALSE,2025-07-10 07:38:42
254,21959,2025-07-04,16:30:00,飲食店,自転車,富士見町,岡谷市,FALSE,,1,,未着用,FALSE,2025-07-10 07:38:42
255,21959,2025-07-05,17:54:00,病院,徒歩,茅野市,富士見町,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
256,21959,2025-07-06,09:19:00,コンビニ,自動車,富士見町,岡谷市,TRUE,,3,,未着用,FALSE,2025-07-10 07:38:42
257,21959,2025-07-07,15:11:00,駅,電車,岡谷市,茅野市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
258,21959,2025-07-08,17:52:00,図書館,自動車,諏訪市,岡谷市,TRUE,友人,1,,時々着用,FALSE,2025-07-10 07:38:42
259,21959,2025-07-09,12:47:00,駅,電車,諏訪市,諏訪市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
260,21959,2025-07-10,12:01:00,病院,自転車,富士見町,諏訪市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
261,63529,2025-07-01,15:02:00,飲食店,バス,茅野市,下諏訪町,TRUE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
262,63529,2025-07-02,15:55:00,病院,バス,岡谷市,下諏訪町,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
263,63529,2025-07-03,15:39:00,病院,電車,富士見町,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
264,63529,2025-07-05,12:33:00,飲食店,徒歩,岡谷市,富士見町,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
265,63529,2025-07-06,11:04:00,駅,自動車,諏訪市,諏訪市,TRUE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
266,63529,2025-07-07,12:50:00,駅,自転車,諏訪市,諏訪市,TRUE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
267,63529,2025-07-09,10:13:00,病院,自動車,茅野市,諏訪市,TRUE,,0,鈴木 聡太郎,時々着用,FALSE,2025-07-10 07:38:42
268,T124757,2025-07-01,15:17:00,コンビニ,電車,岡谷市,茅野市,TRUE,友人,2,,時々着用,FALSE,2025-07-10 07:38:42
269,T124757,2025-07-03,15:31:00,大学,バス,茅野市,富士見町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
270,T124757,2025-07-04,09:48:00,病院,電車,諏訪市,諏訪市,TRUE,家族,0,田中 充,時々着用,FALSE,2025-07-10 07:38:42
271,T124757,2025-07-05,08:00:00,大学,バス,岡谷市,茅野市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
272,T124757,2025-07-06,14:53:00,飲食店,徒歩,富士見町,茅野市,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
273,T124757,2025-07-07,13:10:00,病院,徒歩,諏訪市,岡谷市,FALSE,,0,長谷川 洋介,常に着用,FALSE,2025-07-10 07:38:42
274,T124757,2025-07-08,08:40:00,病院,自転車,岡谷市,下諏訪町,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
275,T124757,2025-07-09,11:17:00,大学,自動車,茅野市,下諏訪町,FALSE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
276,T124757,2025-07-10,08:57:00,駅,徒歩,下諏訪町,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
277,31081,2025-07-01,17:53:00,図書館,徒歩,諏訪市,茅野市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
278,31081,2025-07-02,10:13:00,大学,自転車,諏訪市,岡谷市,TRUE,同僚,0,村上 裕美子,常に着用,FALSE,2025-07-10 07:38:42
279,31081,2025-07-03,11:45:00,大学,自転車,下諏訪町,岡谷市,FALSE,同僚,1,,未着用,FALSE,2025-07-10 07:38:42
280,31081,2025-07-04,09:04:00,大学,電車,茅野市,下諏訪町,TRUE,,3,斉藤 陽一,常に着用,FALSE,2025-07-10 07:38:42
281,31081,2025-07-05,14:25:00,飲食店,自転車,諏訪市,下諏訪町,TRUE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
282,31081,2025-07-07,16:07:00,コンビニ,自転車,茅野市,茅野市,FALSE,,1,,常に着用,FALSE,2025-07-10 07:38:42
283,31081,2025-07-08,16:31:00,自宅,徒歩,岡谷市,岡谷市,FALSE,同僚,3,,未着用,FALSE,2025-07-10 07:38:42
284,31081,2025-07-09,17:12:00,自宅,自転車,下諏訪町,茅野市,FALSE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
285,31081,2025-07-10,10:43:00,コンビニ,徒歩,諏訪市,岡谷市,FALSE,家族,2,田中 裕太,未着用,FALSE,2025-07-10 07:38:42
286,T124855,2025-07-01,17:10:00,図書館,自転車,諏訪市,下諏訪町,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
287,T124855,2025-07-02,13:33:00,図書館,徒歩,岡谷市,茅野市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
288,T124855,2025-07-03,17:59:00,病院,徒歩,下諏訪町,茅野市,TRUE,,2,池田 さゆり,未着用,FALSE,2025-07-10 07:38:42
289,T124855,2025-07-04,14:07:00,駅,自転車,岡谷市,茅野市,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
290,T124855,2025-07-05,13:51:00,図書館,電車,富士見町,茅野市,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
291,T124855,2025-07-06,15:53:00,駅,徒歩,下諏訪町,茅野市,TRUE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
292,T124855,2025-07-09,08:45:00,大学,バス,富士見町,諏訪市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
293,T124855,2025-07-10,12:06:00,大学,自動車,諏訪市,下諏訪町,TRUE,家族,1,松田 さゆり,未着用,FALSE,2025-07-10 07:38:42
294,T123185,2025-07-01,15:50:00,飲食店,自動車,富士見町,諏訪市,FALSE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
295,T123185,2025-07-02,08:01:00,飲食店,徒歩,下諏訪町,岡谷市,TRUE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
296,T123185,2025-07-03,09:22:00,自宅,電車,諏訪市,富士見町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
297,T123185,2025-07-04,17:32:00,コンビニ,徒歩,富士見町,茅野市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
298,T123185,2025-07-06,11:34:00,飲食店,自転車,岡谷市,岡谷市,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
299,T123185,2025-07-07,16:59:00,飲食店,徒歩,下諏訪町,富士見町,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
300,T123185,2025-07-08,15:48:00,大学,徒歩,下諏訪町,茅野市,FALSE,,2,山本 直人,常に着用,FALSE,2025-07-10 07:38:42
301,T123185,2025-07-09,11:29:00,自宅,徒歩,岡谷市,下諏訪町,TRUE,,3,吉田 亮介,常に着用,FALSE,2025-07-10 07:38:42
302,T123185,2025-07-10,11:57:00,飲食店,自動車,岡谷市,下諏訪町,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
303,82112,2025-07-01,13:11:00,自宅,自転車,岡谷市,茅野市,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
304,82112,2025-07-02,12:51:00,病院,自転車,富士見町,茅野市,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
305,82112,2025-07-03,10:45:00,図書館,徒歩,諏訪市,岡谷市,TRUE,家族,3,,未着用,FALSE,2025-07-10 07:38:42
306,82112,2025-07-04,13:52:00,図書館,電車,下諏訪町,富士見町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
307,82112,2025-07-05,15:49:00,駅,自転車,諏訪市,富士見町,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
308,82112,2025-07-06,17:38:00,コンビニ,バス,岡谷市,諏訪市,FALSE,,0,山口 里佳,常に着用,FALSE,2025-07-10 07:38:42
309,82112,2025-07-07,11:45:00,病院,電車,諏訪市,岡谷市,TRUE,,0,山本 千代,時々着用,FALSE,2025-07-10 07:38:42
310,82112,2025-07-08,09:25:00,自宅,バス,諏訪市,富士見町,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
311,82112,2025-07-10,10:31:00,コンビニ,バス,岡谷市,下諏訪町,FALSE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
312,T122362,2025-07-01,15:34:00,コンビニ,バス,下諏訪町,岡谷市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
313,T122362,2025-07-02,10:27:00,図書館,電車,下諏訪町,富士見町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
314,T122362,2025-07-03,17:29:00,病院,自動車,茅野市,茅野市,TRUE,,0,高橋 学,時々着用,FALSE,2025-07-10 07:38:42
315,T122362,2025-07-05,17:32:00,コンビニ,バス,茅野市,諏訪市,TRUE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
316,T122362,2025-07-06,12:54:00,病院,自転車,下諏訪町,茅野市,TRUE,家族,1,,時々着用,FALSE,2025-07-10 07:38:42
317,T122362,2025-07-07,17:39:00,病院,電車,下諏訪町,諏訪市,FALSE,,0,高橋 太一,常に着用,FALSE,2025-07-10 07:38:42
318,T122362,2025-07-08,15:52:00,コンビニ,自転車,岡谷市,茅野市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
319,T122362,2025-07-09,17:02:00,コンビニ,徒歩,富士見町,茅野市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
320,T122362,2025-07-10,12:37:00,コンビニ,電車,諏訪市,富士見町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
321,T123039,2025-07-01,10:46:00,大学,自転車,茅野市,富士見町,TRUE,,1,山口 裕樹,常に着用,FALSE,2025-07-10 07:38:42
322,T123039,2025-07-03,13:19:00,コンビニ,電車,茅野市,下諏訪町,FALSE,家族,1,佐藤 陽子,未着用,FALSE,2025-07-10 07:38:42
323,T123039,2025-07-04,11:52:00,駅,自転車,茅野市,茅野市,TRUE,友人,2,,常に着用,FALSE,2025-07-10 07:38:42
324,T123039,2025-07-05,08:33:00,飲食店,自動車,富士見町,諏訪市,FALSE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
325,T123039,2025-07-06,11:30:00,自宅,自転車,茅野市,岡谷市,TRUE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
326,T123039,2025-07-08,12:07:00,自宅,自動車,諏訪市,諏訪市,TRUE,,0,山田 健一,未着用,FALSE,2025-07-10 07:38:42
327,T123039,2025-07-09,09:41:00,図書館,自動車,下諏訪町,岡谷市,TRUE,友人,2,,時々着用,FALSE,2025-07-10 07:38:42
328,T123039,2025-07-10,11:53:00,病院,徒歩,岡谷市,諏訪市,FALSE,同僚,2,,未着用,FALSE,2025-07-10 07:38:42
329,T122479,2025-07-01,09:24:00,駅,バス,諏訪市,下諏訪町,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
330,T122479,2025-07-02,12:57:00,飲食店,バス,茅野市,諏訪市,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
331,T122479,2025-07-03,16:55:00,コンビニ,徒歩,諏訪市,茅野市,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
332,T122479,2025-07-04,11:23:00,駅,自転車,富士見町,下諏訪町,TRUE,,0,中村 さゆり,未着用,FALSE,2025-07-10 07:38:42
333,T122479,2025-07-05,12:39:00,飲食店,バス,岡谷市,下諏訪町,FALSE,,2,西村 拓真,時々着用,FALSE,2025-07-10 07:38:42
334,T122479,2025-07-06,11:56:00,コンビニ,自転車,諏訪市,諏訪市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
335,T122479,2025-07-07,13:34:00,図書館,電車,富士見町,富士見町,TRUE,,0,石井 知実,未着用,FALSE,2025-07-10 07:38:42
336,T122479,2025-07-08,16:36:00,駅,自動車,岡谷市,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
337,T122479,2025-07-09,13:22:00,飲食店,バス,下諏訪町,下諏訪町,TRUE,家族,0,加藤 裕樹,時々着用,FALSE,2025-07-10 07:38:42
338,T122479,2025-07-10,14:38:00,病院,徒歩,富士見町,下諏訪町,FALSE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
339,T125566,2025-07-01,14:26:00,自宅,電車,岡谷市,岡谷市,TRUE,友人,2,,未着用,FALSE,2025-07-10 07:38:42
340,T125566,2025-07-02,13:49:00,病院,徒歩,下諏訪町,岡谷市,FALSE,友人,0,藤田 裕樹,未着用,FALSE,2025-07-10 07:38:42
341,T125566,2025-07-03,09:26:00,コンビニ,徒歩,岡谷市,諏訪市,FALSE,家族,3,,未着用,FALSE,2025-07-10 07:38:42
342,T125566,2025-07-04,15:11:00,駅,徒歩,下諏訪町,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
343,T125566,2025-07-06,11:30:00,駅,バス,富士見町,岡谷市,TRUE,,0,伊藤 学,未着用,FALSE,2025-07-10 07:38:42
344,T125566,2025-07-08,17:08:00,図書館,電車,岡谷市,諏訪市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
345,T125566,2025-07-09,17:52:00,大学,自動車,岡谷市,岡谷市,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
346,96213,2025-07-01,13:07:00,病院,自動車,岡谷市,茅野市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
347,96213,2025-07-02,16:48:00,飲食店,自転車,富士見町,下諏訪町,TRUE,,3,,未着用,FALSE,2025-07-10 07:38:42
348,96213,2025-07-06,09:01:00,自宅,自転車,岡谷市,下諏訪町,TRUE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
349,96213,2025-07-07,15:02:00,駅,電車,茅野市,岡谷市,TRUE,友人,1,藤井 治,時々着用,FALSE,2025-07-10 07:38:42
350,96213,2025-07-08,17:33:00,病院,バス,諏訪市,茅野市,TRUE,友人,2,,常に着用,FALSE,2025-07-10 07:38:42
351,96213,2025-07-09,08:43:00,コンビニ,バス,諏訪市,諏訪市,TRUE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
352,T122223,2025-07-01,09:32:00,病院,自転車,茅野市,諏訪市,TRUE,,1,佐々木 直人,常に着用,FALSE,2025-07-10 07:38:42
353,T122223,2025-07-02,13:20:00,駅,自動車,下諏訪町,茅野市,FALSE,友人,2,,時々着用,FALSE,2025-07-10 07:38:42
354,T122223,2025-07-04,17:06:00,駅,徒歩,岡谷市,富士見町,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
355,T122223,2025-07-05,14:16:00,飲食店,電車,諏訪市,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
356,T122223,2025-07-06,14:33:00,駅,電車,諏訪市,富士見町,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
357,T122223,2025-07-07,12:01:00,駅,自転車,茅野市,下諏訪町,FALSE,,0,山田 淳,常に着用,FALSE,2025-07-10 07:38:42
358,T122223,2025-07-10,15:02:00,飲食店,電車,下諏訪町,諏訪市,TRUE,,3,,未着用,FALSE,2025-07-10 07:38:42
359,T124136,2025-07-01,15:44:00,コンビニ,徒歩,諏訪市,茅野市,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
360,T124136,2025-07-02,09:53:00,図書館,自転車,富士見町,茅野市,FALSE,,3,松本 陽子,常に着用,FALSE,2025-07-10 07:38:42
361,T124136,2025-07-03,13:35:00,飲食店,電車,茅野市,諏訪市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
362,T124136,2025-07-04,08:23:00,自宅,自動車,茅野市,諏訪市,FALSE,同僚,3,,時々着用,FALSE,2025-07-10 07:38:42
363,T124136,2025-07-05,14:16:00,図書館,自動車,諏訪市,諏訪市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
364,T124136,2025-07-06,11:15:00,飲食店,電車,岡谷市,下諏訪町,FALSE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
